Score,City,X,Y,Name,Type_1,city,county,FullAddress
100,Hobbs,-103.1423485,32.69660706,Dollar General 18344,Combination Grocery/Other,Hobbs,LEA,2209 W Marland St
98.79,Hobbs,-103.1449049,32.75887226,Dollar General 22297,Combination Grocery/Other,Hobbs,LEA,5120 N Grimes Street
96.51,Hobbs,-103.127703,32.78305768,Dollar General 22830,Combination Grocery/Other,Hobbs,LEA,1114 S Dal Paso St
96.25,Hobbs,-103.127703,32.78305768,Dollar General 24044,Combination Grocery/Other,Hobbs,LEA,7200 N Dal Paso St
100,Hobbs,-103.1200213,32.70251083,Dollar General 24954,Combination Grocery/Other,Hobbs,LEA,210 N Marland Blvd
100,Hobbs,-103.1421864,32.7202277,DOLLAR TREE 2590,Combination Grocery/Other,Hobbs,LEA,1818 N Turner St
100,Hobbs,-103.1419474,32.74021261,Doryfarms Neighborhood Market,Medium Grocery Store,Hobbs,LEA,502 W Navajo Dr
100,Hobbs,-103.119291,32.70331367,Family Dollar 12395,Combination Grocery/Other,Hobbs,LEA,319 N Marland Blvd
100,Hobbs,-103.1120555,32.7256798,Family Dollar Store 4269,Combination Grocery/Other,Hobbs,LEA,923 E Bender Blvd
100,Hobbs,-103.131887,32.69660101,Family Dollar Store 1620,Combination Grocery/Other,Hobbs,LEA,410 E Marland St
100,Hobbs,-103.1448912,32.75489503,Family Dollar Store 11131,Combination Grocery/Other,Hobbs,LEA,4820 N Grimes St
86,Hobbs,-103.1369273,32.7132591,FOOD BASKET # 12,Supermarket,Hobbs,LEA,1317 N TURNER/SANGER
100,Hobbs,-103.1376608,32.71429173,FURR'S SUPERMARKET #918,Supermarket,Hobbs,LEA,1317 N Turner St
100,Hobbs,-103.1331345,32.71118096,"GUY'S CORNER GROCERY, INC.",Medium Grocery Store,Hobbs,LEA,301 E Sanger St
100,Hobbs,-103.124479,32.69237202,HANDY SPOT 7-11,Small Grocery Store,Hobbs,LEA,1009 E Main St
98.79,Hobbs,-103.2286951,32.80956231,Hobbs Farmers Market,Farmers' Market,Hobbs,LEA,4300 N Lovington Hwy
100,Hobbs,-103.1248898,32.69831435,HOBBS TORTILLERIA,Bakery Specialty,Hobbs,LEA,321 S Avenue C
100,Hobbs,-103.120885,32.711187,KENDALL'S KOUNTRY MEAT MARKET,Medium Grocery Store,Hobbs,LEA,1224 E Sanger St
100,Hobbs,-103.120885,32.711187,KENDALL'S KOUNTRY MEAT MARKET,Medium Grocery Store,Hobbs,LEA,1224 E Sanger St
100,Hobbs,-103.1382075,32.71117177,KIMS SPECIALITY KAKES,Bakery Specialty,Hobbs,LEA,205 W Sanger St
100,Hobbs,-103.1448589,32.72498449,Kmart 7016,Super Store,Hobbs,LEA,2220 N Grimes St
100,Hobbs,-103.1448938,32.73967317,"La Carniceria, Llc",Medium Grocery Store,Hobbs,LEA,3601 N Grimes St
98.65,Hobbs,-103.147288,32.70596552,LA ESPERANZA MEAT MARKET,Supermarket,Hobbs,LEA,1007 N Coleman St
96.29,Hobbs,-103.1276093,32.69033942,La Esperanza Meat Market-Tihara LLC,Super Store,Hobbs,LEA,509 S Dal Paso
96.29,Hobbs,-103.1259886,32.69674719,LA PANADERIA,Bakery Specialty,Hobbs,LEA,400 E. MARLAND
100,Hobbs,-103.131887,32.69660101,LA TIENDA,Super Store,Hobbs,LEA,420 E Marland St
100,Hobbs,-103.140554,32.69660649,Mercado Y Carniceria La Herradura,Medium Grocery Store,Hobbs,LEA,410 W Marland St
100,Hobbs,-103.1275655,32.7175581,NUTRITION VENDOR #2,Medium Grocery Store,Hobbs,LEA,1600 N Dal Paso St
96.18,Hobbs,-103.1376608,32.71429173,PAPA MURPHYS PIZZA,Combination Grocery/Other,Hobbs,LEA,2208 N TURNER
100,Hobbs,-103.1164995,32.70158501,Pattie's Produce,Small Grocery Store,Hobbs,LEA,1605 E Dunn St
100,Hobbs,-103.1450591,32.72579685,PRICE RITE  573,Supermarket,Hobbs,LEA,800 W Bender Blvd
100,Hobbs,-103.1448737,32.72817529,"RICH MEAT SERVICE, INC.",Meat/Poultry Specialty,Hobbs,LEA,817 N Grimes St
100,Hobbs,-103.1275655,32.7175581,ROSWELL BAKING CO.#354,Bakery Specialty,Hobbs,LEA,1600 N Dal Paso St
100,Hobbs,-103.1239894,32.72571805,SAV-MOR,Meat/Poultry Specialty,Hobbs,LEA,1021 E Bender Blvd
100,Hobbs,-103.1122109,32.73803454,Shalom Cuban Market,Combination Grocery/Other,Hobbs,LEA,620 E Navajo Dr
100,Hobbs,-103.1423861,32.70378991,THE STORE,Small Grocery Store,Hobbs,LEA,320 N Leech St
100,Hobbs,-103.1275841,32.70553396,THRIFTWAY FOODS,Supermarket,Hobbs,LEA,512 N Dal Paso St
100,Hobbs,-103.1376608,32.71429173,Thriftway Supermarket,Super Store,Hobbs,LEA,1317 N Turner St
100,Hobbs,-103.1275841,32.70553396,TOOTIES SUPERMARKET,Supermarket,Hobbs,LEA,512 N Dal Paso St
100,Hobbs,-103.1282361,32.69238787,TRUCKLOAD GROCERY,Small Grocery Store,Hobbs,LEA,720 E Main St
100,Hobbs,-103.1421864,32.7202277,WAL-MART STORE  549,Super Store,Hobbs,LEA,1822 N Turner St
100,Hobbs,-103.1376608,32.71429173,WALGREENS 2349,Combination Grocery/Other,Hobbs,LEA,1401 N Turner St
98.83,Hobbs,-103.1536809,32.74037185,Walgreens 12793,Combination Grocery/Other,Hobbs,LEA,801 W JOE HARVEY BLVD.
98.79,Hobbs,-103.2286951,32.80956231,Walmart 549,Super Store,Hobbs,LEA,3800 N Lovington Hwy
86,Hobbs,-103.1369273,32.7132591,WATER WAGON & MORE,Combination Grocery/Other,Hobbs,LEA,1517 N. DEL PASO
88.5,Ilfeld,-105.578099,35.45023701,NORTH SAN YSIDRO GROCERY,Small Grocery Store,Ilfeld,SAN MIGUEL,General Delivery
98.25,Jal,-103.1933706,32.10278554,Dollar General 16442,Combination Grocery/Other,Jal,LEA,450 S 3rd St
98.54,Jal,-103.184475,32.12018569,Family Dollar Store 8224,Combination Grocery/Other,Jal,LEA,301 E Kansas Ave
95.17,Jal,-103.1990128,32.11324908,Lowes 14,Large Grocery Store,Jal,LEA,100 CURRY
100,Jemez Pueblo,-106.7373026,35.68704139,GUADALUPE MESA TRADING POST,Small Grocery Store,Jemez Pueblo,SANDOVAL,10902 Highway 4
100,Jemez Pueblo,-106.7373026,35.68704139,GUADALUPE MESA TRADING POST,Small Grocery Store,Jemez Pueblo,SANDOVAL,10902 Highway 4
95.76,Jemez Pueblo,-106.7432121,35.663081,JEMEZ TRADING POST,Small Grocery Store,Jemez Pueblo,SANDOVAL,PO Box 68
100,Jemez Pueblo,-106.7373026,35.68704139,JEMEZ TRAIL COUNTRY STORE,Small Grocery Store,Jemez Pueblo,SANDOVAL,10902 Highway 4
87,Jemez Springs,-106.664152,35.822898,Jemez Springs Community Farmers Market,Farmers' Market,Jemez Springs,SANDOVAL,134 Village Plaza
91.38,Fruitland,-108.4088159,36.75225924,JIM'S MARKET,Medium Grocery Store,Kirtland,SAN JUAN,# 4 COUNTRY ROAD 6100
100,Kirtland,-108.3733457,36.74707379,CAMACHO PRODUCE,Small Grocery Store,Kirtland,SAN JUAN,4110 US Highway 64
100,Kirtland,-108.356932,36.74234725,CAMACHO PRODUCE,Combination Grocery/Other,Kirtland,SAN JUAN,4124A Highway 64
100,Kirtland,-108.356932,36.74234725,Camacho Produce,Fruits/Veg Specialty,Kirtland,SAN JUAN,4124A Highway 64
100,Kirtland,-108.3749708,36.74734412,COUNTRY MARKET,Supermarket,Kirtland,SAN JUAN,4147 US Highway 64
100,Kirtland,-108.356932,36.74234725,Dollar General 6790,Combination Grocery/Other,Kirtland,SAN JUAN,4186 Highway 64
100,Kirtland,-108.3270682,36.73416693,DOLLARTREE 7873,Combination Grocery/Other,Kirtland,SAN JUAN,4172 US 64
100,Kirtland,-108.3749708,36.74734412,Family Dollar Store 5861,Combination Grocery/Other,Kirtland,SAN JUAN,4161 Highway 64
100,Kirtland,-108.3505166,36.74072533,JERKY JIMS,Meat/Poultry Specialty,Kirtland,SAN JUAN,4284 Highway 64
100,Kirtland,-108.359778,36.7477455,Kirtland Growers Market,Farmers' Market,Kirtland,SAN JUAN,47 Road 6500
100,Kirtland,-108.3598627,36.73254764,Kirtland Growers Market,Farmers' Market,Kirtland,SAN JUAN,43 Road 6400
86,Kirtland,-108.3481596,36.739299,PALESANO FRUIT STAND,Fruits/Veg Specialty,Kirtland,SAN JUAN,HWY 64 MILE MARKER 41
100,Kirtland,-108.3717522,36.74646411,RENNS SUPERMARKET,Supermarket,Kirtland,SAN JUAN,4174 US Highway 64
100,Kirtland,-108.3749708,36.74734412,SANDIA FINA #27,Unknown,Kirtland,SAN JUAN,4151 Highway 64
94.44,Kirtland,-108.3481596,36.739299,SANDIA OIL CO.,Combination Grocery/Other,Kirtland,SAN JUAN,PO Box 297
100,La Joya,-106.7942611,34.40122523,FIG NUTTEN FARMS BUYING CLUB,Food Buying Co-op,La Joya,SOCORRO,420 Highway 304
94.64,La Madera,-106.0935788,36.3455456,LA MADERA MERCANTILE,Small Grocery Store,La Madera,RIO ARRIBA,PO Box 726
92.67,La Mesa,-106.7057633,32.12044343,LA MESA MERCANTILE,Medium Grocery Store,LA MESA,DONA ANA,108 E SAN FRANCISCO
86.67,La Mesa,-106.711632,32.135622,LA MESA PRODUCE,Small Grocery Store,LA MESA,DONA ANA,101 E. HARRISON
98.75,La Plata,-108.1960026,36.88378439,Dollar General 22622,Combination Grocery/Other,La Plata,SAN JUAN,8 Rd 1493
98.97,Anthony,-106.6559714,31.95327776,UNION MERCANTIL,Combination Grocery/Other,LA UNION,DONA ANA,1090 MERCANTIL AVE
87.11,Laguna,-107.125673,35.0760035,"LAGUNA PUEBLO MART, INC",Large Grocery Store,Laguna,CIBOLA,PO BOX 63 I-40 EXIT 11
97.44,Laguna,-107.1643991,34.95169192,Hwy 6 Minimart,Medium Grocery Store,Laguna,CIBOLA,2919 Hwy 6 Highland Meadows
100,Las Cruces,-106.7729359,32.29872574,Aden Market,Small Grocery Store,Las Cruces,DONA ANA,1255 El Paseo Rd
100,Las Cruces,-106.7444928,32.28617585,Aden Market Llc,Small Grocery Store,Las Cruces,DONA ANA,1763 E University Ave
100,Las Cruces,-106.7924975,32.3317565,Aguirres Mini Market,Small Grocery Store,Las Cruces,DONA ANA,2190 Dona Ana Rd
100,Las Cruces,-106.7729359,32.29872574,Albertsons 1909,Supermarket,Las Cruces,DONA ANA,1285 El Paseo Rd
100,Las Cruces,-106.7813906,32.33342831,Albertsons 3913,Supermarket,Las Cruces,DONA ANA,2501 N Main St
100,Las Cruces,-106.7431424,32.31634648,ALBERTSONS 925,Supermarket,Las Cruces,DONA ANA,2551 E Lohman Ave
100,Las Cruces,-106.7433424,32.3159594,"BAILEY'S GREEN GROCER, INC.",Fruits/Veg Specialty,Las Cruces,DONA ANA,210 E Lohman Ave
100,Las Cruces,-106.7765725,32.31920991,BELLA VISTA QUICK MART,Small Grocery Store,Las Cruces,DONA ANA,1195 N Mesquite St
97,Las Cruces,-106.7650145,32.29157051,BELTRANS MEAT MARKET & GRILL,Meat/Poultry Specialty,Las Cruces,DONA ANA,1160 EL PASEO RD D1
100,Las Cruces,-106.7871163,32.29539629,Beltrans Mexican Carniceria Llc,Small Grocery Store,Las Cruces,DONA ANA,580 S Valley Dr
100,Las Cruces,-106.7717972,32.30734645,BENTS AND DENTS,Small Grocery Store,Las Cruces,DONA ANA,605 E Lohman Ave
100,Las Cruces,-106.7723245,32.29818252,BIG KMART  3058,Combination Grocery/Other,Las Cruces,DONA ANA,1240 El Paseo Rd
98.97,Las Cruces,-106.7433424,32.3159594,Big Lots 4178,Combination Grocery/Other,Las Cruces,DONA ANA,2350 E Lohman Ave
100,Las Cruces,-106.7724457,32.32040763,CASA DE PEREGRINOS FOODSHARE,Food Buying Co-op,Las Cruces,DONA ANA,825 Spruce Ave
100,Las Cruces,-106.7816401,32.32825197,CASH MART GROCERY CO.,Medium Grocery Store,Las Cruces,DONA ANA,1230 E Madrid Ave
100,Las Cruces,-106.8115658,32.3106817,CHAVIRA'S  PRODUCE,Combination Grocery/Other,Las Cruces,DONA ANA,2400 W Picacho Ave
100,Las Cruces,-106.6395806,32.41090296,Chavira's Produce,Medium Grocery Store,Las Cruces,DONA ANA,5702 Bataan Memorial E
100,Las Cruces,-106.6395806,32.41090296,Chavira's Produce,Medium Grocery Store,Las Cruces,DONA ANA,5702 Bataan Memorial E
98.87,Las Cruces,-106.7830254,32.33095255,CVS 10149,Combination Grocery/Other,Las Cruces,DONA ANA,940 N Main St
100,Las Cruces,-106.7751683,32.34160269,CVS/ PHARMACY INC 7373,Combination Grocery/Other,Las Cruces,DONA ANA,3011 N Main St
100,Las Cruces,-106.7830254,32.33095255,Dollar General 6425,Combination Grocery/Other,Las Cruces,DONA ANA,2300 N Main St
100,Las Cruces,-106.800326,32.32162484,DOLLAR GENERAL 6788,Combination Grocery/Other,Las Cruces,DONA ANA,1850 N Valley Dr
100,Las Cruces,-106.8105562,32.38950908,Dollar General 13071,Combination Grocery/Other,Las Cruces,DONA ANA,785 E Thorpe Rd
97.71,Las Cruces,-106.8127292,32.31472417,Dollar General 13509,Combination Grocery/Other,Las Cruces,DONA ANA,980 Motel Blvd
97,Las Cruces,-106.7172528,32.39368075,Dollar General 13442,Combination Grocery/Other,Las Cruces,DONA ANA,4955 Mesa Grande
100,Las Cruces,-106.7650145,32.29157051,Dollar General 19202,Combination Grocery/Other,Las Cruces,DONA ANA,840 El Paseo Rd
98.97,Las Cruces,-106.7746061,32.37064925,Dollar General 20731,Combination Grocery/Other,Las Cruces,DONA ANA,1110 Parkhill Dr
100,Las Cruces,-106.7572106,32.26295028,Dollar General 22827,Combination Grocery/Other,Las Cruces,DONA ANA,131 Wonder Ln
99.08,Las Cruces,-106.7512582,32.28506939,DOLLAR TREE 2764,Combination Grocery/Other,Las Cruces,DONA ANA,1701 E University Ave
100,Las Cruces,-106.7832772,32.32697039,DOLLAR TREE 2695,Combination Grocery/Other,Las Cruces,DONA ANA,2190 N Main St
100,Las Cruces,-106.7729359,32.29872574,Dollar Tree 3948,Combination Grocery/Other,Las Cruces,DONA ANA,1265 El Paseo Rd
100,Las Cruces,-106.7729359,32.29872574,Dollar Tree 3948,Combination Grocery/Other,Las Cruces,DONA ANA,1265 El Paseo Rd
100,Las Cruces,-106.7460231,32.36457169,DOLLARTREE 8976,Combination Grocery/Other,Las Cruces,DONA ANA,3479 Northrise Dr
100,Las Cruces,-106.7425956,32.30730916,DOLLARTREE 9214,Combination Grocery/Other,Las Cruces,DONA ANA,2750 Mall Dr
100,Las Cruces,-106.7791694,32.31175232,DUTCHS MARKET,Food Buying Co-op,Las Cruces,DONA ANA,340 N Downtown Mall
95.66,Las Cruces,-106.793258,32.30351446,EL PASO BAKING CO #4620,Bakery Specialty,Las Cruces,DONA ANA,601 N AMADOR
100,Las Cruces,-106.778032,32.30967482,Fair Farmers Market,Farmers' Market,Las Cruces,DONA ANA,135 E Griggs Ave
100,Las Cruces,-106.7735951,32.32235237,Family Dollar 11847,Combination Grocery/Other,Las Cruces,DONA ANA,1450 N Solano Dr
100,Las Cruces,-106.7358052,32.22661379,Family Dollar Store 6693,Combination Grocery/Other,Las Cruces,DONA ANA,3975 S Main St
100,Las Cruces,-106.7811347,32.31639953,Family Dollar Store 3504,Combination Grocery/Other,Las Cruces,DONA ANA,130 W Picacho Ave
97.55,Las Cruces,-106.7650145,32.29157051,Family Dollar Store 4632,Combination Grocery/Other,Las Cruces,DONA ANA,840 S El Paseo
100,Las Cruces,-106.7596538,32.29569988,Family Dollar Store 6123,Combination Grocery/Other,Las Cruces,DONA ANA,1690 S Solano Dr
100,Las Cruces,-106.7813906,32.33342831,Family Dollar Store 3162,Combination Grocery/Other,Las Cruces,DONA ANA,2511 N Main St
98.39,Las Cruces,-106.8044421,32.39208756,FAmily Dollar Store 4862,Combination Grocery/Other,Las Cruces,DONA ANA,645 Thorpe Rd
100,Las Cruces,-106.7965385,32.31169959,Family Dollar Store 4722,Combination Grocery/Other,Las Cruces,DONA ANA,745 N Valley Dr
100,Las Cruces,-106.7041253,32.38863174,Family Dollar Store 5476,Combination Grocery/Other,Las Cruces,DONA ANA,5702 Bataan Memorial E
98.97,Las Cruces,-106.91243,32.48855986,Family Dollar Store 10416,Combination Grocery/Other,Las Cruces,DONA ANA,507 Ft Selden Rd
100,Las Cruces,-106.7830254,32.33095255,Farmers And Crafts Market Of Las Cruces Inc,Farmers' Market,Las Cruces,DONA ANA,221 N Main St
100,Las Cruces,-106.7617963,32.29866898,FIELD FRESH FRUIT MARKET INC.,Fruits/Veg Specialty,Las Cruces,DONA ANA,1320 S Solano Dr
100,Las Cruces,-106.7846433,32.30552427,FLOWER'S THRIFT STORE #4620,Bakery Specialty,Las Cruces,DONA ANA,601 W Amador Ave
100,Las Cruces,-106.7846433,32.30552427,Flowers Bakery Outlet 325,Bakery Specialty,Las Cruces,DONA ANA,601 W Amador Ave
100,Las Cruces,-106.7846433,32.30552427,Flowers Bakery Outlet 325,Bakery Specialty,Las Cruces,DONA ANA,601 W Amador Ave
99,Las Cruces,-106.7830254,32.33095255,FLOWERS THRIFT STORE,Bakery Specialty,Las Cruces,DONA ANA,1100 NORTH MAIN ST
96.96,Las Cruces,-106.7830254,32.33095255,FLOWERS THRIFTSTORE #4620,Bakery Specialty,Las Cruces,DONA ANA,1100 NORTH MAIN
100,Las Cruces,-106.7576796,32.29551367,FOODLAND,Supermarket,Las Cruces,DONA ANA,1410 Missouri Ave
96.71,Las Cruces,-106.7830254,32.33095255,FRUIT SHACK,Fruits/Veg Specialty,Las Cruces,DONA ANA,1100 N MAIN
98.57,Las Cruces,-106.758742,32.298621,FURR'S #668,Supermarket,Las Cruces,DONA ANA,22 NULL
100,Las Cruces,-106.7444928,32.28617585,FURRS #913,Supermarket,Las Cruces,DONA ANA,1701 E University Ave
100,Las Cruces,-106.7617963,32.29866898,GARDEN FRESH FRUIT MARKET,Fruits/Veg Specialty,Las Cruces,DONA ANA,1320 S Solano Dr
100,Las Cruces,-106.7081639,32.38726383,Gastelum Produce,Fruits/Veg Specialty,Las Cruces,DONA ANA,5580 Bataan Memorial E
100,Las Cruces,-106.7749762,32.30676284,GOLDEN CRUST BAKERY,Bakery Specialty,Las Cruces,DONA ANA,301 E Lohman Ave
100,Las Cruces,-106.761461,32.29947699,GUEVARAS MEAT MARKET,Medium Grocery Store,Las Cruces,DONA ANA,1335 E Idaho Ave
100,Las Cruces,-106.7748282,32.30823394,JERKY AND MORE INC,Meat/Poultry Specialty,Las Cruces,DONA ANA,344 S San Pedro St
86.19,Las Cruces,-106.7614141,32.29809977,JO JOS TAKE N BAKE PIZZA,Meat/Poultry Specialty,Las Cruces,DONA ANA,1071 N SOLONO AVENUE
100,Las Cruces,-106.7614141,32.29809977,Kind Bread Company,Bakery Specialty,Las Cruces,DONA ANA,201 S Solano Dr
98.87,Las Cruces,-106.7324903,32.37871571,Kmart 3682,Super Store,Las Cruces,DONA ANA,3860 N MAIN ST
98.83,Las Cruces,-106.6207402,32.4178536,LA FIESTA BAKERY,Bakery Specialty,Las Cruces,DONA ANA,9705 E. HWY. 70
100,Las Cruces,-106.7969637,32.31298695,LA FIESTA BAKERY,Bakery Specialty,Las Cruces,DONA ANA,455 N Valley Dr
99.03,Las Cruces,-106.8121736,32.3895657,La Finca Meat Market 2,Medium Grocery Store,Las Cruces,DONA ANA,601 East Thorpe Rd
100,Las Cruces,-106.7735951,32.32235237,La Mexicana Carnicera & Fruiteria,Combination Grocery/Other,Las Cruces,DONA ANA,1300 N Solano Dr
98.16,Las Cruces,-106.9694859,32.51665506,LEASBURG MERCATILE,Small Grocery Store,Las Cruces,DONA ANA,9301 N Valley Dr # 85
100,Las Cruces,-106.7718268,32.33081573,LEO'S BAKERY,Bakery Specialty,Las Cruces,DONA ANA,1310 E Madrid Ave
100,Las Cruces,-106.7718268,32.33081573,LEOS BAKERY,Bakery Specialty,Las Cruces,DONA ANA,1310 E Madrid Ave
100,Las Cruces,-106.7737647,32.3012064,Los Altos Ranch Markets 1,Super Store,Las Cruces,DONA ANA,320 Wyatt Dr
100,Las Cruces,-106.7832772,32.32697039,Lowe's 57,Super Store,Las Cruces,DONA ANA,2180 N Main St
100,Las Cruces,-106.7576796,32.29551367,Lowe's 58,Super Store,Las Cruces,DONA ANA,1410 E Missouri Ave
98.87,Las Cruces,-106.7828317,32.33153007,LUCKY # 996 698,Supermarket,Las Cruces,DONA ANA,3861 N MAIN ST
100,Las Cruces,-106.7737647,32.3012064,LUCKY STORE  668,Supermarket,Las Cruces,DONA ANA,320 Wyatt Dr
100,Las Cruces,-106.7738607,32.30696704,LUJAN BAKERY,Bakery Specialty,Las Cruces,DONA ANA,442 E Lohman Ave
87.06,Las Cruces,-106.778411,32.31138,MARIANO ALVAREZ,Fruits/Veg Specialty,Las Cruces,DONA ANA,7320 N. MAIN HI 70 E
100,Las Cruces,-106.7765725,32.31920991,MARTOS MEXICAN CURIOS,Combination Grocery/Other,Las Cruces,DONA ANA,1155 N Mesquite St
100,Las Cruces,-106.7716737,32.32047062,MORALES MEAT MARKET,Meat/Poultry Specialty,Las Cruces,DONA ANA,1131 N Solano Dr
100,Las Cruces,-106.7650145,32.29157051,Mountain View Market,Food Buying Co-op,Las Cruces,DONA ANA,1300 El Paseo Rd
100,Las Cruces,-106.7650145,32.29157051,Mountain View Market,Farmers' Market,Las Cruces,DONA ANA,1300 El Paseo Rd
100,Las Cruces,-106.7650145,32.29157051,Mountain View Market,Supermarket,Las Cruces,DONA ANA,1300 El Paseo Rd
100,Las Cruces,-106.7650145,32.29157051,Mountain View Market,Combination Grocery/Other,Las Cruces,DONA ANA,1300 El Paseo Rd
100,Las Cruces,-106.7761116,32.31731702,NEVAREZ MEAT MARKET,Small Grocery Store,Las Cruces,DONA ANA,941 N Mesquite St
100,Las Cruces,-106.7808699,32.33382605,"Ninety Nine Cents Store, LLC",Combination Grocery/Other,Las Cruces,DONA ANA,2500 N Main St
100,Las Cruces,-106.7716737,32.32047062,Old West Meat Market,Combination Grocery/Other,Las Cruces,DONA ANA,1131 N Solano Dr
98.83,Las Cruces,-106.7535083,32.36128134,PANCHA'S VILLA INC.,Supermarket,Las Cruces,DONA ANA,9705 HWY 70 E.
100,Las Cruces,-106.7513585,32.31357165,Papa Murphy's NM009,Bakery Specialty,Las Cruces,DONA ANA,540 Walton Blvd
100,Las Cruces,-106.7513585,32.31357165,PAPA MURPHYS TAKE  N BAKE PIZZA,Bakery Specialty,Las Cruces,DONA ANA,540 Walton Blvd
100,Las Cruces,-106.7513585,32.31357165,PAPA MURPHYS TAKE  N BAKE PIZZA,Bakery Specialty,Las Cruces,DONA ANA,540 Walton Blvd
100,Las Cruces,-106.7737647,32.3012064,Pros Ranch Markets Of Las Cruces,Super Store,Las Cruces,DONA ANA,320 Wyatt Dr
100,Las Cruces,-106.7915982,32.33079626,RAINBO BAKERY  7,Bakery Specialty,Las Cruces,DONA ANA,2105 Dona Ana Rd
100,Las Cruces,-106.7915982,32.33079626,RAINBO BAKING STORE #7,Bakery Specialty,Las Cruces,DONA ANA,2105 Dona Ana Rd
96.85,Las Cruces,-106.7433424,32.3159594,RAINBOW  8925,Supermarket,Las Cruces,DONA ANA,2200 E LOHMAN
98.97,Las Cruces,-106.7767939,32.29960079,RALEY'S 801,Supermarket,Las Cruces,DONA ANA,801 WYATT DRIVE
96.71,Las Cruces,-106.7828317,32.33153007,RALEY'S 802,Supermarket,Las Cruces,DONA ANA,3861 N MAIN
100,Las Cruces,-106.7924975,32.3317565,ROMEROS MEAT MARKET & BAKERY,Medium Grocery Store,Las Cruces,DONA ANA,2190 Dona Ana Rd
100,Las Cruces,-106.7654678,32.34721035,Sam's Club 4784,Super Store,Las Cruces,DONA ANA,2711 N Telshor Blvd
100,Las Cruces,-106.7969637,32.31298695,SAVE MART,Supermarket,Las Cruces,DONA ANA,495 N Valley Dr
96.78,Las Cruces,-106.7576505,32.30027304,SAVERS FOOD MARKET,Medium Grocery Store,Las Cruces,DONA ANA,522 E IDAHO
100,Las Cruces,-106.6439085,32.40986634,SAVERS SUPERMARKET,Large Grocery Store,Las Cruces,DONA ANA,9375 Bataan Memorial W
100,Las Cruces,-106.7836908,32.32999317,Shamrock Foodservice Warehouse 533,Super Store,Las Cruces,DONA ANA,2489 N Main St
100,Las Cruces,-106.776367,32.30964601,Simply Fresh,Combination Grocery/Other,Las Cruces,DONA ANA,125 S Campo St
96.85,Las Cruces,-106.7433424,32.3159594,SMITHS  483,Supermarket,Las Cruces,DONA ANA,2200 E LOHMAN
100,Las Cruces,-106.7799661,32.31482446,SO:LO FOOD WAREHOUSE  801,Supermarket,Las Cruces,DONA ANA,700 N Main St
100,Las Cruces,-106.7722207,32.32100104,SOLANO CASH AND CARRY,Fruits/Veg Specialty,Las Cruces,DONA ANA,1230 N Solano Dr
100,Las Cruces,-106.7501808,32.31321612,Sprouts Farmers Market 709,Supermarket,Las Cruces,DONA ANA,2340 E Lohman Ave
100,Las Cruces,-106.7846433,32.30552427,SUNBEAM BAKERY STORE,Bakery Specialty,Las Cruces,DONA ANA,601 W Amador Ave
100,Las Cruces,-106.7649976,32.31714002,SUNSHINE GROCERY,Small Grocery Store,Las Cruces,DONA ANA,441 E Hadley Ave
